Time(s)	TLK1(12,54)
 8.7000046e+01	 6.0300006e+02
 8.8000107e+01	 6.0300000e+02
 8.9000130e+01	 6.0300000e+02
 9.0000092e+01	 6.0299994e+02
 9.1000298e+01	 6.0299994e+02
 9.2000191e+01	 6.0299988e+02
 9.3000099e+01	 6.0299988e+02
 9.4000137e+01	 6.0299994e+02
 9.5000000e+01	 6.0299994e+02
 9.6000092e+01	 6.0300000e+02
 9.7000175e+01	 6.0300000e+02
 9.8000183e+01	 6.0300000e+02
 9.9000107e+01	 6.0300000e+02
 1.0000025e+02	 6.0300000e+02
 1.0100002e+02	 6.0300000e+02
 1.0200014e+02	 6.0300000e+02
 1.0300003e+02	 6.0300000e+02
 1.0400006e+02	 6.0300000e+02
 1.0500019e+02	 6.0299994e+02
 1.0600016e+02	 6.0299988e+02
 1.0700005e+02	 6.0299982e+02
 1.0800005e+02	 6.0299982e+02
 1.0900005e+02	 6.0299976e+02
 1.1000010e+02	 6.0299976e+02
 1.1100005e+02	 6.0299976e+02
 1.1200005e+02	 6.0299969e+02
 1.1300011e+02	 6.0299963e+02
 1.1400004e+02	 6.0299963e+02
 1.1500005e+02	 6.0299963e+02
 1.1600015e+02	 6.0299963e+02
 1.1700007e+02	 6.0299963e+02
 1.1800004e+02	 6.0299963e+02
 1.1900003e+02	 6.0299969e+02
 1.2000007e+02	 6.0299969e+02
 1.2100005e+02	 6.0299969e+02
 1.2200008e+02	 6.0299969e+02
 1.2300022e+02	 6.0299963e+02
 1.2400007e+02	 6.0299963e+02
 1.2500008e+02	 6.0299957e+02
 1.2600005e+02	 6.0299957e+02
 1.2700005e+02	 6.0299951e+02
 1.2800008e+02	 6.0299951e+02
 1.2900026e+02	 6.0299945e+02
 1.3000006e+02	 6.0299939e+02
 1.3100023e+02	 6.0299933e+02
 1.3200002e+02	 6.0299927e+02
 1.3300009e+02	 6.0299921e+02
 1.3400003e+02	 6.0299915e+02
 1.3500020e+02	 6.0299908e+02
 1.3600014e+02	 6.0299902e+02
 1.3700008e+02	 6.0299896e+02
 1.3800002e+02	 6.0299884e+02
 1.3900027e+02	 6.0299878e+02
 1.4000012e+02	 6.0299872e+02
 1.4100006e+02	 6.0299860e+02
 1.4200020e+02	 6.0299847e+02
 1.4300023e+02	 6.0299841e+02
 1.4400017e+02	 6.0299841e+02
 1.4500008e+02	 6.0299829e+02
 1.4600002e+02	 6.0299823e+02
 1.4700005e+02	 6.0299817e+02
 1.4800018e+02	 6.0299805e+02
 1.4900020e+02	 6.0299799e+02
 1.5000011e+02	 6.0299792e+02
 1.5100027e+02	 6.0299792e+02
 1.5200009e+02	 6.0299792e+02
 1.5300018e+02	 6.0299786e+02
 1.5400015e+02	 6.0299780e+02
 1.5500002e+02	 6.0299780e+02
 1.5600008e+02	 6.0299774e+02
 1.5700009e+02	 6.0299774e+02
 1.5800018e+02	 6.0299768e+02
 1.5900018e+02	 6.0299768e+02
 1.6000003e+02	 6.0299762e+02
 1.6100005e+02	 6.0299756e+02
 1.6200008e+02	 6.0299744e+02
 1.6300006e+02	 6.0299744e+02
 1.6400012e+02	 6.0299738e+02
 1.6410002e+02	 6.0792523e+02
 1.6420000e+02	 6.1141705e+02
 1.6430002e+02	 6.1923730e+02
 1.6440001e+02	 6.1692615e+02
 1.6450003e+02	 6.1196014e+02
 1.6460002e+02	 6.1122913e+02
 1.6470001e+02	 6.0810199e+02
 1.6480003e+02	 6.0537872e+02
 1.6490002e+02	 6.0479498e+02
 1.6500003e+02	 6.0557965e+02
 1.6510007e+02	 6.0503937e+02
 1.6520001e+02	 6.0456482e+02
 1.6530002e+02	 6.0433569e+02
 1.6540002e+02	 6.0422339e+02
 1.6550002e+02	 6.0408008e+02
 1.6560004e+02	 6.0397626e+02
 1.6570004e+02	 6.0390485e+02
 1.6580003e+02	 6.0384875e+02
 1.6590004e+02	 6.0379822e+02
 1.6600005e+02	 6.0375024e+02
 1.6610001e+02	 6.0370319e+02
 1.6620007e+02	 6.0366412e+02
 1.6630000e+02	 6.0364557e+02
 1.6640010e+02	 6.0367029e+02
 1.6650000e+02	 6.0366718e+02
 1.6660007e+02	 6.0365448e+02
 1.6670003e+02	 6.0362579e+02
 1.6680000e+02	 6.0361377e+02
 1.6690005e+02	 6.0360693e+02
 1.6700006e+02	 6.0358911e+02
 1.6710001e+02	 6.0359283e+02
 1.6720006e+02	 6.0359943e+02
 1.6730003e+02	 6.0359686e+02
 1.6740001e+02	 6.0359229e+02
 1.6750000e+02	 6.0357971e+02
 1.6760002e+02	 6.0356836e+02
 1.6770000e+02	 6.0355823e+02
 1.6780000e+02	 6.0354883e+02
 1.6790001e+02	 6.0354041e+02
 1.6800005e+02	 6.0353333e+02
 1.6810002e+02	 6.0352490e+02
 1.6820003e+02	 6.0351495e+02
 1.6830003e+02	 6.0350653e+02
 1.6840002e+02	 6.0349939e+02
 1.6850000e+02	 6.0349304e+02
 1.6860008e+02	 6.0348767e+02
 1.6870001e+02	 6.0348334e+02
 1.6880006e+02	 6.0348035e+02
 1.6890001e+02	 6.0347833e+02
 1.6900002e+02	 6.0347614e+02
 1.6910005e+02	 6.0347382e+02
 1.6920010e+02	 6.0347058e+02
 1.6930003e+02	 6.0346771e+02
 1.6940005e+02	 6.0346545e+02
 1.6950003e+02	 6.0346436e+02
 1.6960005e+02	 6.0346527e+02
 1.6970004e+02	 6.0346973e+02
 1.6980008e+02	 6.0347400e+02
 1.6990001e+02	 6.0347473e+02
 1.7000003e+02	 6.0347516e+02
