Time(s)	MASN(1,9)
 6.0000069e+01	 1.5013320e-23
 6.1000160e+01	 1.5013320e-23
 6.2000050e+01	 1.5013320e-23
 6.3000099e+01	 1.5013320e-23
 6.4000069e+01	 1.5013320e-23
 6.5000206e+01	 1.5013320e-23
 6.6000069e+01	 1.5013320e-23
 6.7000069e+01	 1.5013320e-23
 6.8000008e+01	 1.5013320e-23
 6.9000237e+01	 1.5013320e-23
 7.0000122e+01	 1.5013320e-23
 7.1000031e+01	 1.5013320e-23
 7.2000282e+01	 1.5013320e-23
 7.3000183e+01	 1.5013320e-23
 7.4000183e+01	 1.5013320e-23
 7.5000305e+01	 1.5013320e-23
 7.6000069e+01	 1.5013320e-23
 7.7000076e+01	 1.5013320e-23
 7.8000130e+01	 1.5013320e-23
 7.9000114e+01	 1.5013320e-23
 8.0000267e+01	 1.5013320e-23
 8.1000061e+01	 1.5013320e-23
 8.2000206e+01	 1.5013320e-23
 8.3000099e+01	 1.5013320e-23
 8.4000252e+01	 1.5013320e-23
 8.5000237e+01	 1.5013320e-23
 8.6000008e+01	 1.5013320e-23
 8.7000046e+01	 1.5013320e-23
 8.8000107e+01	 1.5013320e-23
 8.9000130e+01	 1.5013320e-23
 9.0000092e+01	 1.5013320e-23
 9.1000298e+01	 1.5013320e-23
 9.2000191e+01	 1.5013320e-23
 9.3000099e+01	 1.5013320e-23
 9.4000137e+01	 1.5013320e-23
 9.5000000e+01	 1.5013320e-23
 9.6000092e+01	 1.5013320e-23
 9.7000175e+01	 1.5013320e-23
 9.8000183e+01	 1.5013320e-23
 9.9000107e+01	 1.5013320e-23
 1.0000025e+02	 1.5013320e-23
 1.0100002e+02	 1.5013320e-23
 1.0200014e+02	 1.5013320e-23
 1.0300003e+02	 1.5013320e-23
 1.0400006e+02	 1.5013320e-23
 1.0500019e+02	 1.5013320e-23
 1.0600016e+02	 1.5013320e-23
 1.0700005e+02	 1.5013320e-23
 1.0800005e+02	 1.5013320e-23
 1.0900005e+02	 1.5013320e-23
 1.1000010e+02	 1.5013320e-23
 1.1100005e+02	 1.5013320e-23
 1.1200005e+02	 1.5013320e-23
 1.1300011e+02	 1.5013320e-23
 1.1400004e+02	 1.5013320e-23
 1.1500005e+02	 1.5013320e-23
 1.1600015e+02	 1.5013320e-23
 1.1700007e+02	 1.5013320e-23
 1.1800004e+02	 1.5013320e-23
 1.1900003e+02	 1.5013320e-23
 1.2000007e+02	 1.5013320e-23
 1.2100005e+02	 1.5013320e-23
 1.2200008e+02	 1.5013320e-23
 1.2300022e+02	 1.5013320e-23
 1.2400007e+02	 1.5013320e-23
 1.2500008e+02	 1.5013320e-23
 1.2600005e+02	 1.5013320e-23
 1.2700005e+02	 1.5013320e-23
 1.2800008e+02	 1.5013320e-23
 1.2900026e+02	 1.5013320e-23
 1.3000006e+02	 1.5013320e-23
 1.3100023e+02	 1.5013320e-23
 1.3200002e+02	 1.5013320e-23
 1.3300009e+02	 1.5013320e-23
 1.3400003e+02	 1.5013320e-23
 1.3500020e+02	 1.5013320e-23
 1.3600014e+02	 1.5013320e-23
 1.3700008e+02	 1.5013320e-23
 1.3800002e+02	 1.5013320e-23
 1.3900027e+02	 1.5013320e-23
 1.4000012e+02	 1.5013320e-23
 1.4100006e+02	 1.5013320e-23
 1.4200020e+02	 1.5013320e-23
 1.4300023e+02	 1.5013320e-23
 1.4400017e+02	 1.5013320e-23
 1.4500008e+02	 1.5013320e-23
 1.4600002e+02	 1.5013320e-23
 1.4700005e+02	 1.5013320e-23
 1.4800018e+02	 1.5013320e-23
 1.4900020e+02	 1.5013320e-23
 1.5000011e+02	 1.5013320e-23
 1.5100027e+02	 1.5013320e-23
 1.5200009e+02	 1.5013320e-23
 1.5300018e+02	 1.5013320e-23
 1.5400015e+02	 1.5013320e-23
 1.5500002e+02	 1.5013320e-23
 1.5600008e+02	 1.5013320e-23
 1.5700009e+02	 1.5013320e-23
 1.5800018e+02	 1.5013320e-23
 1.5900018e+02	 1.5013320e-23
 1.6000003e+02	 1.5013320e-23
 1.6100005e+02	 1.5013320e-23
 1.6200008e+02	 1.5013320e-23
 1.6300006e+02	 1.5013320e-23
 1.6400012e+02	 1.5013320e-23
 1.6410002e+02	 1.5013320e-23
 1.6420000e+02	 1.5013320e-23
 1.6430002e+02	 1.5013320e-23
 1.6440001e+02	 1.5013320e-23
 1.6450003e+02	 4.7360058e-09
 1.6460002e+02	 7.0629419e-08
 1.6470001e+02	 1.4825487e-08
 1.6480003e+02	 1.5493065e-07
 1.6490002e+02	 8.7476297e-07
 1.6500003e+02	 6.2915956e-07
 1.6510007e+02	 4.2351800e-07
 1.6520001e+02	 8.0710925e-07
 1.6530002e+02	 8.3621308e-07
 1.6540002e+02	 6.5547897e-07
 1.6550002e+02	 1.1236529e-06
 1.6560004e+02	 1.1524131e-06
 1.6570004e+02	 1.1782943e-06
 1.6580003e+02	 1.6097308e-06
 1.6590004e+02	 1.3964850e-06
 1.6600005e+02	 1.7083954e-06
 1.6610001e+02	 1.6082105e-06
 1.6620007e+02	 1.7620268e-06
 1.6630000e+02	 1.7094885e-06
 1.6640010e+02	 1.7527790e-06
 1.6650000e+02	 1.6699815e-06
 1.6660007e+02	 1.6725227e-06
 1.6670003e+02	 1.6606868e-06
 1.6680000e+02	 1.6626835e-06
 1.6690005e+02	 1.7709284e-06
 1.6700006e+02	 1.9014977e-06
 1.6710001e+02	 1.9196157e-06
 1.6720006e+02	 1.9213046e-06
 1.6730003e+02	 1.9266186e-06
 1.6740001e+02	 1.9324643e-06
 1.6750000e+02	 1.9448432e-06
 1.6760002e+02	 1.9551514e-06
 1.6770000e+02	 1.9678082e-06
 1.6780000e+02	 1.9687773e-06
 1.6790001e+02	 1.9744680e-06
 1.6800005e+02	 1.9919737e-06
 1.6810002e+02	 2.0054308e-06
 1.6820003e+02	 2.0083025e-06
 1.6830003e+02	 2.0213474e-06
 1.6840002e+02	 2.0382774e-06
 1.6850000e+02	 2.0569187e-06
 1.6860008e+02	 2.0657033e-06
 1.6870001e+02	 2.0735363e-06
 1.6880006e+02	 2.0797543e-06
 1.6890001e+02	 2.0843331e-06
 1.6900002e+02	 2.0891728e-06
 1.6910005e+02	 2.0939560e-06
 1.6920010e+02	 2.0961572e-06
 1.6930003e+02	 2.0973930e-06
 1.6940005e+02	 2.0985938e-06
 1.6950003e+02	 2.1036140e-06
 1.6960005e+02	 2.1134906e-06
 1.6970004e+02	 2.1204696e-06
 1.6980008e+02	 2.1208471e-06
 1.6990001e+02	 2.1168103e-06
