Time(s)	MASN(1,4)
 1.5500002e+02	 3.6506548e-23
 1.5600008e+02	 3.6506548e-23
 1.5700009e+02	 3.6506548e-23
 1.5800018e+02	 3.6506548e-23
 1.5900018e+02	 3.6506548e-23
 1.6000003e+02	 3.6506548e-23
 1.6100005e+02	 3.6506548e-23
 1.6200008e+02	 3.6506548e-23
 1.6300006e+02	 3.6506548e-23
 1.6400012e+02	 3.6506548e-23
 1.6410002e+02	 3.6506548e-23
 1.6420000e+02	 4.3274215e-17
 1.6430002e+02	 1.1662783e-07
 1.6440001e+02	 2.7435306e-07
 1.6450003e+02	 7.0916849e-06
 1.6460002e+02	 1.2505697e-05
 1.6470001e+02	 1.2652989e-05
 1.6480003e+02	 1.3031932e-05
 1.6490002e+02	 1.4419362e-05
 1.6500003e+02	 1.6391636e-05
 1.6510007e+02	 1.7317989e-05
 1.6520001e+02	 1.7170059e-05
 1.6530002e+02	 1.5993635e-05
 1.6540002e+02	 1.3898100e-05
 1.6550002e+02	 1.2680933e-05
 1.6560004e+02	 1.3796331e-05
 1.6570004e+02	 1.6018597e-05
 1.6580003e+02	 1.6767108e-05
 1.6590004e+02	 1.5444486e-05
 1.6600005e+02	 1.5363206e-05
 1.6610001e+02	 1.5520383e-05
 1.6620007e+02	 1.5754040e-05
 1.6630000e+02	 1.6524758e-05
 1.6640010e+02	 1.6947106e-05
 1.6650000e+02	 1.7516404e-05
 1.6660007e+02	 1.7719382e-05
 1.6670003e+02	 1.7807231e-05
 1.6680000e+02	 1.7634906e-05
 1.6690005e+02	 1.7447859e-05
 1.6700006e+02	 1.7351142e-05
 1.6710001e+02	 1.7390630e-05
 1.6720006e+02	 1.7394075e-05
 1.6730003e+02	 1.7323910e-05
 1.6740001e+02	 1.7314842e-05
 1.6750000e+02	 1.7312552e-05
 1.6760002e+02	 1.7279002e-05
 1.6770000e+02	 1.7282586e-05
 1.6780000e+02	 1.7315493e-05
 1.6790001e+02	 1.7334232e-05
 1.6800005e+02	 1.7288805e-05
 1.6810002e+02	 1.7298678e-05
 1.6820003e+02	 1.7374186e-05
 1.6830003e+02	 1.7386817e-05
 1.6840002e+02	 1.7446013e-05
 1.6850000e+02	 1.7514509e-05
 1.6860008e+02	 1.7576434e-05
 1.6870001e+02	 1.7609682e-05
 1.6880006e+02	 1.7709875e-05
 1.6890001e+02	 1.7748265e-05
 1.6900002e+02	 1.7760127e-05
 1.6910005e+02	 1.7803590e-05
 1.6920010e+02	 1.7852319e-05
 1.6930003e+02	 1.7873810e-05
 1.6940005e+02	 1.7896378e-05
 1.6950003e+02	 1.7900189e-05
 1.6960005e+02	 1.7870359e-05
 1.6970004e+02	 1.7823151e-05
 1.6980008e+02	 1.7774277e-05
 1.6990001e+02	 1.7655762e-05
